URL,Content
/t5/Announcements/FAQs-on-Meta-Quest-Software-Updates/ba-p/990925,"We receive a number of questions about how and when Quest software updates will roll out to users. While all the information on that is a bit long to include in this post, we've assembled a list of Frequently Asked Questions ( Meta Quest Software Releases FAQ ) with answers to help clear up some of the confusion that arises. Though we encourage you to read the entire FAQs, these are some of the main takeaways: We as a team roll out releases gradually, over the course of a few days. Downloads happen automatically if the device is on and in sleep mode. If the FAQs don’t end up covering what you need answered and you have any additional questions regarding software updates, please feel free to ask. We try our best to periodically update this list of FAQs to ensure that our users know how the software update process works."
/t5/Announcements/Forum-Rules/ba-p/990924,"A full list of our forum rules here: Be Respectful - Every member should feel welcome, no matter who they are or where they come from. Please maintain a respectful tone at all times when posting in the community. Civil debate is acceptable, but please be respectful of others while you do so. Content that is harmful, hostile, threatening, abusive, baiting, vulgar, defamatory, harassing, trolling, flaming, name calling, contains profanity or includes hate or racist speech will be edited or removed. Keep it clean - In order to keep our forums safe for all viewers, discussion of VR / Quest related NSFW topics are not allowed. We ask that community users do not post or link to any material considered adult, pornographic, violent, or mature in nature. Do not create multiple accounts - Please only create one account in the community. Users found to have more than one account will have their accounts banned without appeal. Selling merchandise is not allowed - Please do not attempt to sell your used Quest hardware or any other items on the forums such as services or products. No posting or linking to pirated / illegal content - Discussion of piracy is fine, but linking to or uploading any pirated material is strictly disallowed. No religious, political, ideological, scientific or socioeconomic debate. - If you would like to have an ideological debate, please find another forum. Do not create spam or nonsense discussion threads - If you would like to discuss something not relevant to virtual reality or Meta products, please do so in the Off-Topic board. Know where to post - Keeping things organized is hard work. We ask that you please double check that you're posting in the appropriate category for your topic. Failure to do so will result in your thread being removed. Keep threads on-topic - If you'd like to discuss something other than the thread topic with another member or members, please do so through PMs or in a new thread in the appropriate forum. This helps to keep topics from getting disjointed and for users to more easily find the information they’re seeking. Do not cross-post the same message into multiple threads or sub-forums - If you have a question or comment, please only post one thread in the appropriate forum or thread. Do not reply to spam topics (but please do report them to an admin or moderator) - We don’t like spam either! In an effort to have spam removed as quickly as possible, please help by reporting it to the moderation team. Protect privacy - Don't share anything about yourself that you would not want to see on a road-side billboard. Please keep everyone safe and refrain from posting personal information: your own or anyone else's. Content that you receive in one-to-one communications should not be posted without the author's consent. Moderation actions - Community members are not allowed to post about moderation actions, warnings, or suspensions related to their account or the account of others, nor is it permitted to discuss or repost content that has previously been removed. If you have any questions, please reach out to a Moderator for assistance. Share meaningful contributions - Please use search to see if your question has already been answered. If you don’t find what you need, then please post in the correct forum for your topic. If others say something you agree with, you also can use the ‘kudos’ button on the bottom of each item to show your appreciation and agreement. Or use the “Accepted Solutions” option whenever another user provides you with an answer you found helpful. Celebrate and have fun as our top rule goes! - This community welcomes hearing about your latest personal triumph, a moment where you need support, or just an amazing experience you’ve had with VR."
/t5/Announcements/Our-Community-Guidelines/ba-p/990920,"(Updated as of: October 2022) We are doing some revamping around the site, so we thought we should do some updating to our Community Guidelines too. The first and foremost rule to any game is HAVE FUN. Right? So that’s exactly what we want you to do. To make that happen and for you to connect well with other members, we do need to set up some ground rules. For a full list of our Forum Rules, check out this post here . However here are some important highlights we want to cover: We have expectations of our community members You may need answers. We will help you find them. Be respectful always. Community members come from all walks of life. Mistakes happen in online forums, but when these rules are violated: We do reserve the right to edit or remove posts that violate any of the guidelines listed above and will apply the appropriate consequences for these recorded violations. Meta reserves the right to remove content for any reason, as well as to restrict members’ posting ability, at their discretion. All in all what we're really what we’re trying to say with this is, “Play nicely together everyone!” We want to hear from YOU, without the distractions, so please make sure to take a good look at the full Forum Rules that we've outlined and make sure to follow. Thank you!"
/t5/Announcements/Welcome-to-the-Meta-VR-Community/ba-p/990917,"We are so happy to have you here! This is the official place to help you take your Meta Quest gaming to the next level and join a community of Quest users from around the world! Do you have questions? We have answers! That and so much more. By sharing your tips, tricks and valuable VR insights, you are helping your fellow community members get the answers they need. To get started on your journey into these forums, make sure to take a look around! A good place to get started is by reading our Community Guidelines and Forum Rules. Lastly, don't forget to fill out your profile and introduce yourself in a discussion or right here in this thread! We want to get to know our members from all over. You can even get badges the more you participate! There's so much to do on here, so with all that, we are excited to have you with us! See you around the forums!  If you encounter any issues, have questions or just want to share something great you did in-game and out, feel free to send us a DM. We love hearing from you. Sincerely the Meta moderation team, Community Managers: MetaQuestSupport neurodiVRgent Moderators: PrincessPeeches BlueberrieSmoothie AliceinVRworld Cookies-N-Scream LikeThePlanet The_1st_Dark_Lord_Morgoth WootM4ge ShiroTenko TheLegend27 TheeScientist LaserDisk IKnowYouDidntAskBut NolaBaby"
/t5/Announcements/Meta-Quest-build-v44-release-notes/ba-p/987277,"These features and enhancements will become available starting the week of September 15, 2022. Advanced Creator Settings We want to empower creators to capture and deliver high quality experiences to help connect and grow engagement from their audiences. As such, we’ve added Advanced Camera Settings that can be enabled from your Experimental Settings panel in VR. Once enabled, you’ll have access to these additional camera settings: Image Stabilization : Choose how much to reduce the appearance of headset movement in your videos. Increasing image stabilization decreases the field of view. Aspect Ratio: Choose your default format and resolution for photos and videos. We heard your requests, and are happy to add that 1920x1080 or ""Landscape"" is now possible. Frame Rate : Choose your default frame rate for videos. Higher frame rates can negatively impact app performance. Video Compression Quality : Choose a default bit rate for videos. Higher bit rates improve video quality but also increase file size. Parental Supervision We continue to add features to our Parental Supervision tools for VR. Two of the newest additions include: Block Developer Mode: Parents can now block teens from using their headset in developer mode through Parental Supervision tools. Blocking developer mode will prevent teens from installing apps on their Meta Quest that may not be available on the Meta Quest App store using a connected device or computer. Note, this will be rolling out gradually. Unlock Pattern for Apps You can now lock multiple apps with a single PIN entry. With this update, you can also filter and lock apps based on rating categories. You can find this feature by selecting Settings > Security Settings > App Lock."
/t5/Announcements/Quest-PTC-v44-Release-Megathread/ba-p/982186,The Public Test Channel (PTC) for Quest and Quest 2 v44 is starting to roll out. Let's use this thread for collecting feedback on it. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. Thanks to everyone testing out PTC and sharing your feedback! We appreciate your help testing out the core functionality of software as we develop!
/t5/Announcements/Horizon-Workrooms-is-moving-to-Meta-accounts/ba-p/981960,"Ahoy, everyone! We have some new information for our friends using Horizon Workrooms! A lot of you have been transitioning over to Meta Accounts recently, and as we've started to roll that migration to everyone, we feel it's imperative you know the details, what a meta account is, and what you should do to prepare for the migration. Without further ado, rev up those fryers and get ready to delve into Workrooms! What to expect On August 30, 2022, users will be signed out of Workrooms and asked to create a Meta account to log back in. Don't worry, as frightening as that sounds, we'll help guide you through the process and help you migrate across your existing workrooms, including any associated files. How to prepare First thing's first is to plan ahead - check your calendar. If you have meetings planned on or after August 30th, make sure you and your team factor in time to set up your new Meta account and migrate your workrooms. Keep in mind, this may take several minutes. Be sure you're coordinating with all participants to make sure everyone has created their Meta account and migrated their workrooms in advance. The last thing you'd want is to be waiting in a room full of executives because Jeremy is still migrating his account. What's a Meta account? A Meta account is brand-spankin'-new technology! It's a new way to sign up for Workrooms and other Meta VR products, giving you more choice about how you access VR. You heard that right, needing a Facebook account to use that new Quest 2 grandma got you is a thing of the past! You can use the email of your choice to log in, letting you separate your social accounts from work with ease. Isn't that great? What else can I do with a Meta account? With this new-fangled Meta account tech all the kids are using these days, you can do all sorts of cool things with it! One thing in particular is the ability to join a meeting with a single click from your headset all without needing to pair your device. This means you can see all your workrooms in one place if you have multiple accounts! Alright, denizens of the VR era, that was all the information we have to update you with! Please send us questions, comments, and even your favorite clips as you explore Workrooms. Should you need any pointers, we've created a support article to answer some of your burning questions. We hope you all have a jolly good time collaborating across the open seas of the internet, so hoist the anchor, lower the sails, and prepare to set off on new adventures - Workrooms awaits! Keep on collaborating because remember - sharing is caring!"
/t5/Announcements/Meta-accounts-are-here/ba-p/980164,"Starting today, you’re no longer required to log into your Meta VR devices using a Facebook account. Find out all about Meta accounts and Meta Horizon profiles on our blog post . You can now set up a Meta account using your email address or Facebook account. If you currently access Meta VR products with an Oculus account, you can continue doing so until January 1st, 2023. After that date, you’ll need to set up a Meta account to continue using your VR device. Meta accounts give you more choice when it comes to how you log into VR and whether Facebook and Instagram are part of your experience. When you set up a Meta account, we’ll migrate your existing information (including apps, achievements, and friends) to this account so you can dive back in. To learn more, watch our tutorial video . To get started, visit our website or open the Oculus mobile app."
/t5/Announcements/Meta-Quest-build-v43-release-notes/ba-p/978786,"These features and enhancements will become available starting the week of August 8th, 2022. Meta Accounts We’ll begin rolling out a new Meta account structure in August 2022 that gives people more flexibility and control in VR. You’ll no longer be required to log into your Meta VR devices with a Facebook account. This also means: We’re also evolving your Oculus profile to a new Meta Horizon profile, which you can customize as you see fit. Your “Friends” will now become “Followers,” similar to Instagram’s existing model. You’ll have the option to add your Facebook and/or Instagram account to the same Accounts Center as your Meta account, which unlocks connected experiences in VR. We’re rolling out new controls to help you more easily manage your privacy settings. Meta Quest Guide We are rolling out the Meta Quest Guide. Now users can: Watch device and feature tutorials Check out what's new in our latest Meta Quest software release notes Find answers to top questions and get troubleshooting tips to fix problems Note, this will be rolling out to users gradually over time."
/t5/Announcements/PTC-v43-Release-Megathread/ba-p/974676,The Public Test Channel (PTC) for Quest and Quest 2 v43 is starting to roll out. Let's use this thread for collecting feedback on it. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. Thanks to everyone testing out PTC and sharing your feedback! We appreciate your help testing out the core functionality of software as we develop!
/t5/Announcements/Meta-Quest-build-v42-release-notes/ba-p/972798,"These features and enhancements will become available starting the week of July 11th, 2022. Move 2.0 We’ve been listening to your suggestions to improve Move in order to make it easier to track your VR fitness progress. Last month, we began to roll out tracking and viewing your VR fitness stats on your phone . iOS users also had the option to sync with Apple Health. Today, we’re sharing a couple new improvements to Oculus Move: Earn Move Achievements for hitting your fitness goals. In the Move app, find the dedicated tab to track your fitness milestones, like 5000 calories burned or 100 daily goals completed, no matter what game or app you’re moving in. Visualize your fitness progress compared to the previous week with Move Trends. And for those interested in more fitness stats, check out your peak and average intensity (calories burned per minute). If you haven’t used Move yet, learn more about Move and how it can help you track your VR fitness goals. Messenger While in VR, you can now see how many unread Messenger chats you have directly from the app icon. Air Link Air Link is moving out of the experimental settings panel and will now be available under system settings. We’ve also made the following improvements: We’ve added a Connection benchmarking tool to help understand and improve the quality of your wireless connection. We’ve improved the UI to simplify the number of steps required to set up Link and Air Link. Previously, we announced the beta release of Air Link Windows 11 compatibility. With this release, Air Link is now fully compatible with Windows 11. Parental Supervision We’ve added the ability for parents to enable and disable social features for any teens that they supervise. Turning on social feature supervision will prevent teens from: Creating and joining parties. Visiting or watching VR content together in anyone's Meta Horizon Home. Sending/receiving chat messages on Oculus Chat and Messenger in VR. Posting on Facebook from the VR share option. We’re also adding a new notification for when a teen ages out of a content rating. Display Contrast We’ve introduced a contrast slider to help improve overall visibility while in VR. This includes text, controls, backgrounds etc. You can adjust your display contrast from your Meta Quest headset by selecting Apps > Settings > Accessibility and then moving the slider to your desired contrast level."
/t5/Announcements/PTC-v42-Release-Megathread/ba-p/972309,The Public Test Channel (PTC) for Quest and Quest 2 v42 is starting to roll out. Let's use this thread for collecting feedback on it. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong.
/t5/Announcements/Introducing-Meta-Accounts-A-New-Login-for-VR/ba-p/972079,"Coming in August 2022, we’ll begin rolling out Meta accounts, a new way for people to log into their VR headsets that doesn’t require a Facebook account. Your Meta account is not a social media profile; it lets you log into your VR devices and view and manage your purchased apps in one place. You can also add your Meta account to the same Accounts Center as your Facebook or Instagram account to unlock connected experiences across Meta technologies — like finding your Facebook friends to play games with in VR or chatting with friends on Messenger. To learn more, check out our blog post."
/t5/Announcements/Meta-Quest-build-v41-release-notes/ba-p/968302,"These features and enhancements will become available starting the week of June 14th, 2022. Meta Horizon Home In this release we’re introducing early access to Meta Horizon Home; your personal VR social space. With your new home in VR, you'll now have a central place where you can seamlessly: Invite friends and family over to hang out together as Avatars Speak with one another using spatialized audio Coordinate and group launch into supported multiplayer experiences together Watch Oculus TV together with friends in Meta Horizon Home We know that sharing things you love is a great way to spend time with friends and family, but distance can make that challenging. Defy distance and share experiences by watching Oculus TV together with friends in Meta Horizon Home, where you can do things like: Host a virtual movie night for friends and check out feature films from Lionsgate Note: Lionsgate films are available only in US Travel to space and experience life on the International Space Station Get a front row seat at an on-demand concert for you and your closest friends Parental supervision We’re launching our initial suite of parental supervision tools. Teens initiate the request for their parent or guardian to supervise their account. Parents can accept these requests from the Oculus mobile app. Once parental supervision is set up, parents can access the following features: The parent will be able to block specific apps that may be inappropriate for their teen, thus preventing the teen from launching those apps. Apps that can be blocked include apps like web browsers and apps available on the Meta Quest Store The parent will be able to approve their teen’s download or purchase of an app that is blocked by default based on its IARC rating Teens 13+ can submit an app access request, which triggers a notification to their parent The parent can then approve or deny the request from the Oculus mobile app The parent will be able to view all of the apps their teen owns The parent will be able to receive “Purchase Notifications,” alerting them when their teen makes a purchase in VR The parent will be able to view headset screen time from the Oculus mobile app, so they’ll know how much time their teen is spending in VR The parent will be able to view their teen’s list of Oculus friends The parent will be able to block Link and Air Link , which will prevent their teen from accessing content from their PC on their Quest headset Note that Parental Supervision tools will be rolling out gradually. Link/Air Link Windows 11 beta support We’ve improved performance and stability for using Link and Air Link with Windows 11 systems. The console window workaround is no longer required App Library filter and sort settings We’ve added a new panel in Settings that lets you control your default filter and sort order within your app library. This will be rolling out gradually In-headset color We've improved color accuracy for Oculus Home, System UI and other 2D panel apps for Meta Quest headsets. We've also provided a Color Space setting that allows you to choose how you want the colors to appear in your headset in these areas. You can check out the new Color Space options in your Experimental Settings panel. You can always find our release notes up to date on our support page here as well ."
/t5/Announcements/PTC-v41-Release-Megathread/ba-p/966379,"The Public Test Channel (PTC) for Quest and Quest 2 v41 is starting to roll out. Let's use this thread for collecting feedback on it. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. When sharing feedback, try to include as much detail as possible to help the team investigate."
/t5/Announcements/Quest-build-v40-release-notes/ba-p/964070,"These features and enhancements will start rolling out during the week of May 16th, 2022. Tracked Keyboard Support We’ve added support for additional tracked keyboards. We’ve also added the ability to manage your saved keyboards in the Settings menu. 3DS payment Support We’re adding support for 3DS credit cards for the Meta Quest app store in VR. This additional security protocol adds a layer of protection in online payment transactions when you make a purchase. App developers have to opt-in to enable 3DS credit cards for in-app purchases. Unlock Pattern for Apps We’ve added a new capability to our existing unlock pattern allowing you to lock individual apps on your Meta Quest headset. This allows you to use your device unlock pattern to control access to existing apps in your library. End-to-end encryption for Messenger in VR We’re transitioning all 1:1 communication (messaging and calling) on Messenger in VR to use end-to-end encryption . This provides an additional layer of security when using Messenger in VR. Keep in mind, to use end-to-end encryption, both you and the person you’re chatting with will need to have the latest version of Messenger on your respective devices. Audio Accessibility Settings We’ve added additional audio features to help everyone hear every sound in VR. These include: Ability to adjust the left-right audio balance. Option to switch between stereo and mono system audio. You can find these settings in the Accessibility section of your in-VR settings panel. Controller Settings With this release, we’re moving controller settings out of experimental status and into the settings panel to make it avaliable for everyone. Controller Settings were added to your adjustable settings to give power users more options, improve accessibility, and address issues that may arise with wear and tear. The setting that you can adjust include Thumbstick angle, and Thumbstick Range and Deadzone. You can always find our release notes up to date on our support page here as well ."
/t5/Announcements/PTC-v40-Release-Megathread/ba-p/961198,"The Public Test Channel (PTC) for Quest and Quest 2 v40 is starting to roll out today. Let's use this thread for collecting feedback on it. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything wrong. When sharing feedback, try to include as much detail as possible to help the team investigate."
/t5/Announcements/Quest-build-v39-release-notes/ba-p/957786,"These features and enhancements will be rolling out soon. Virtual Workspace We’ve added a section to our settings page so you can customize your virtual workspace to fit your needs. We’re also adding a mountain study environment complete with snow capped peaks and serene redwoods creating the optimal environment to enjoy peace and quiet while you focus on your work. Multitasking We moved all Multitasking features from the experimental settings panel. Soon, everyone will be able to simply utilize multitasking by default. We also added the following new features: We've expanded the ability to use side-by-side app windows to additional 2D apps. Previously, side-by-side multitasking was only available through the experiments panel or for Browser via multiple tabs. Now, you can have three side-by-side windows for additional supported apps. From the universal menu you can easily switch between multiple windows to launch, focus, minimize, and close any open apps that support multitasking. You can also switch to specific instances for apps that support multi-instance experiences (like Browser). We've also made some general multitasking improvements to let you switch between your apps more efficiently. Please note, these updates to multi-tasking will be gradually rolling out over time to ensure the best possible experience for all Quest owners. Feed redesign We’re redesigning notifications to make it easier to manage both in VR and in the Oculus mobile app. In-VR, you can now sort notifications by time or by app. In the Oculus mobile app, you can swipe across a notification and tap the Settings Icon to quickly unsubscribe or change notification settings for that app. Browser You can now share links from your mobile browser to your headset via the Oculus Mobile App. When you share a link, it’ll be opened in Browser the next time you put on your headset. We previously introduced this feature to Android devices, and now we're bringing this to iOS devices. We’re updating the logo for Browser to better reflect our vision for the product. User Reporting Improvements Simplified the user reporting process, reducing the number of steps required for users to submit reports. Added a freeform field for users to add any additional details to their report."
/t5/Announcements/Become-a-Master-Assassin-in-Assassin-s-Creed-Nexus-VR/ba-p/1104825,"Today’s the day: Assassin’s Creed® Nexus VR has arrived! Parkour, combat, and stealth combine to deliver VR’s very first entry in the Assassin’s Creed universe—complete with brand-new storylines. Check out our interview with Ubisoft | Red Storm Senior Creative Director David Votypka for his take on the evolution of the Assassin’s Creed franchise, the unique affordances that VR brings to the table, and more."
/t5/Announcements/Meta-Horizon-Worlds-Kicks-Off-VR-Concert-Events-with-BLACKPINK/ba-p/1104550,"Festival season is fab, but what if you could have all the fun, feels, and fits combined with a killer view—no road trips or airport security lines required? Turns out, you 100% can, thanks to VR. Check out our latest concert lineup for Meta Horizon Worlds."
/t5/Announcements/PTC-v60-Release-Thread/ba-p/1104019,"Thanks everyone for all your feedback on our previous builds, several bugs were identified in PTC v59 and the solutions for some have shipped, while others are on the way! The Public Test Channel (PTC) for Quest v60 is starting to roll out for Meta Quest Pro and Meta Quest 2, with Quest 3 PTC coming soon. If you're seeing an issue or bug after updating to PTC v60 jump on over to our Get Help board and search for any existing thread, if you don't find one, make a new thread. Please add the tag ""PTC v60"" to the thread and in the title. This way everyone can look for just PTC v60 issues too. It's best if you can post each bug you spot in its own thread, to keep track of individual issues separately. Share your impressions and let us know if you see any issues. Please make sure to also send in bug reports along with posting here if you notice anything going wrong. We know it's tough when you run into a problem on a PTC build and want to thank you all again for testing out PTC and sharing your feedback! This feedback is extremely helpful to our engineering teams. We appreciate your interest and persistence in testing out the core functionality of software as we develop!"
/t5/Announcements/Meta-Monthly-Spooky-Season-comes-to-a-close/ba-p/1102843,"As we head further into the “ber” months, October officially comes to a close. Since it’s the month after Quest 3’s awaited launch, there has been a lot happening in terms of game releases and throughout the forums. Here we’ll do our monthly recap: Games Galore There have been a number of games that have been optimized for Quest 3’s new tech stack. Check out our Meta Quest Blog for full details. We’ll make sure to share some of the highlights here. Dungeons of Eternity This game launched on October 5th with raving reviews! Hack-n-slash takes on a new meaning in VR with Dungeons of Eternity: swing swords, throw axes, use bows, wield magic staffs, and more to make it out alive. With the power of VR, you will be immersed in a fantasy adventure like no other. Play in either COOP or Solo mode by banding together for an unforgettable cooperative experience with up to 3 players, or delve into the dungeons yourself. Explore randomly-generated dungeons across multiple game modes and realms - no dungeon run is the same! There are so many features to the game, check it out today! Roblox It happened during Connect, but if you missed it, Roblox officially launched its immersive games and social experiences newly optimized for VR. Players now have their favorite game for use with our headset and we’re here for it! It’s the game that lets you explore and share experiences with friends in several modes: multiplayer, Co-op and Single User. With over 66 million daily active users, you’re sure to discover something new with each game play! If you’re looking for more, check out Announcement Board on the forums as well as the blog post, “Meta Quest 3: All the Games + Apps to Explore on Day One” on our Meta Quest blog. There you’ll find all the Day One launch games to try out and other releases! Rock n’ Roll expands on Beat Saber! Hackney Diamonds, the Rolling Stones’ first original studio album since 2005 recently released and Beat Saber is helping celebrate! The band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro. Some tunes you can expect are their new singles: “Angry”, “Bite My Head Off ft. Paul McCartney” and more. For more information go to the Meta Quest blog post that talks all about it . PTC v59 Release Thread and Release Notes On Oct 11, 2023 the PTC v59 Release thread was published announcing the start of the rollout. Thanks to everyone who participated in the discussion and continues to give us feedback. As you know this feedback is extremely helpful to the engineering teams. We appreciate the time you take to test the software out and submit your feedback. We also want to note, the Release notes for v59 have been posted as well. You can find them linked here or go to the Announcements Board to find them posted from last month. Some features you can find on there are: Chat improvements, Hand tracking improvements in mixed reality, Avatar legs and more. We don’t want to spoil it, so make sure to check out the post for more details! Lastly, the MVP squad is still opening its doors until the end of the year! If you or someone you know thinks they’d be a great fit, reach out to @Ryanality or @neurodivrgent . Thanks everyone and see you all next month! Cheers!"
/t5/Announcements/Game-Night-Gets-Competitive-Demeo-Battles-Combines-Turn-Based/ba-p/1102319,"Today, the Demeo Action Role-Playing System evolves with the highly anticipated launch of Demeo Battles. A turn-based strategy game in which two teams face off in combat, Demeo Battles offers fast-paced engaging gameplay with depth. We sat down with Resolution Games Producer Gustav Stenmark to learn more ."
/t5/Announcements/Onward-Releases-Update-1-13-Including-a-New-Map-Night-Vision/ba-p/1099588,"Whether you’re a seasoned virtual soldier or a relative newcomer to Onward, there’s never been a better time to jump in the game. Today marks the release of Update 1.13, which brings with it improvements to Co-Op Modes, an all-new map, new options for Night Vision Goggles, and more. Check out the blog to learn more, and let us know what you’re most excited for in the comments."
/t5/Announcements/Meta-Quest-November-2023-Titles-NFL-PRO-ERA-amp-Angry-Birds-VR/ba-p/1099458,"November is here, which means new Meta Quest+ games! Click here to learn more ."
/t5/Announcements/Meta-Quest-3-Selected-as-One-of-Oprah-s-Favorite-Things-2023/ba-p/1099348,"The holiday season is upon us, which means gift guides galore—including the annual Oprah’s Favorite Things holiday gift list. Meta Quest 2 made the cut for two years running, and it seems third year’s a charm too, with Meta Quest 3 being named to Oprah’s Favorite Things 2023! Learn more here ."
/t5/Announcements/Sinking-the-Hook-into-Horror-Games/ba-p/1099139,"Back in 2020, Director of Content Ecosystem Chris Pruett wrote about how VR is the best platform for horror games , in part because it demands absolute attention, and in part because VR is good at getting your blood pumping, which lets a really good horror game get its knife into you and twist. This year, he talks about a couple of VR horror games that maybe you haven’t heard of , and considers them through a specific lens: sinking the hook."
/t5/Announcements/Stereoscopic-Scares-Celebrate-Halloween-in-VR-amp-MR-with-Meta/ba-p/1098070,"We just posted a list of over three dozen ways to celebrate spooky season in-headset this year. What are your favorite holiday haunts? Let us know, and we might include them in next year’s list!"
/t5/Announcements/Meta-Quest-build-v59-release-notes/ba-p/1098899,"These features and enhancements will become available starting the week of October 24, 2023 and will be pushed to Meta Quest 3, Meta Quest Pro and Meta Quest 2 headsets.  Please note that you can find the most up to date release notes on our release notes article . Suggested boundary (Quest 3 only) Suggested boundary makes it easy to jump right into your apps on Meta Quest 3. Your device will suggest a boundary for you based on the free space around you. You can edit the suggested boundary before accepting it. You can always draw your own boundary if you’d like or use a stationary boundary instead. Suggested boundary will run anytime you launch an app and a boundary isn’t available in your space. You can also access Boundary from Physical Space in Settings . Assisted Space Setup (Quest 3 only) Spaces allow games to interact with your environment, enabling virtual content to collide with or hide behind real-world objects or furniture. With assisted Space Setup, your device can run a quick 3D scan of your environment, creating a simple representation of the surfaces in your room, including walls, tables, and other furniture, so you won’t have to manually add them into your space. Assisted space setup will run automatically when you launch an app that uses mixed reality or you can access Space Setup from Physical Space in Settings . Battery Saver (Quest 3 only) We’re adding an optional setting that will let you improve battery life on your device by lowering the graphics settings. You can find Battery Saver under Power in System Settings . Activities tab in People panel You can navigate to a new Activities tab in the People panel. This tab displays relevant activities that groups members are currently engaged in, along with active calls and app invites you can use to join people and play together. Chat improvements You can now add reactions to messages, send images, and use avatar stickers to express yourself in Chat in VR and on the Meta Quest mobile app. Hand tracking improvements in mixed reality We’re making improvements to the way your hands appear while using passthrough, making it more comfortable to interact with panels and apps while in mixed reality. Swipe to dismiss notifications You can now use a swipe gesture to dismiss notifications. Avatar legs Your avatar will now have legs when you’re in Horizon Home. First Encounters shortcut  (Quest 3 only) We’ve added a shortcut to First Encounters in your Horizon Home. First Encounters is an easy way to discover what’s possible with mixed reality on Quest 3.You’ll find this available in Desert Terrace, Space Platform, Winter Lodge, and the Quest 3 Home environments. Select the spaceship to check it out! Bug report shortcut You can now report a bug by pressing the Oculus or Meta button 5 times in a row on your right Touch controller. Temporarily disabling mobile ASW feature for Link Due to ongoing issues, we’re temporarily disabling the mobile ASW feature. Parental controls updates We're updating parental controls to give their teens and preteens extra support on Meta Quest. Parents can now access supervision tools in Meta Family Center , directly in the Meta Quest app. The full suite of tools, insights and resources can now be found under Supervision in the Meta Quest mobile app. You’ll also soon be able to set daily time limits and scheduled breaks for your teen to help them manage their use of Meta Quest. These features will be rolling out gradually. YouTube Live Chat Whether you’re a casual creator or more serious streamer, having easy access to real-time feedback from your community is key to producing more engaging and social live content. With v59, we’re providing creators with early access to introducing support for YouTube Live Chat, so you can seamlessly follow and respond to the fan conversation—even while fully immersed in the latest VR games and experiences.  If you are a YouTube creator and would like to try out this new chat feature, please fill out the early access interest form . Remote Display app Remote Display app, already available on Meta Quest Pro, will become available for Quest 3 and Quest 2 over time. This app allows you to display your computer screen within VR. You can find Remote Display in your App Library. Software update controls We’re making changes to how you receive updates for Meta Quest software. Automatic updates will be on by default. You’ll be notified on your device when a software update is available, and can delay the update for up to 30 days. You can still opt-in to receive automatic updates for your device. We highly recommend you keep automatic updates on to get the latest features and security updates. You can control automatic updates by going to Software Update in your System Settings ."
/t5/Announcements/Beat-Saber-Launches-The-Rolling-Stones-Music-Pack/ba-p/1098830,"The Rolling Stones just released Hackney Diamonds, their first studio album of original material since 2005, and to celebrate, the band is partnering with Beat Saber to bring The Rolling Stones Music Pack to Meta Quest 2, 3, and Pro, as well as SteamVR and PlayStation VR. Learn more and see the full track list on the blog ."
/t5/Announcements/Who-You-Gonna-Call-Ghostbusters-Rise-of-the-Ghost-Lord-Now/ba-p/1098021,"Whether you saw the original films in theaters, grew up on the animated series, or just recently jumped on the franchise with 2021’s Afterlife, odds are that Ghostbusters holds a special place in your heart. And now you can step inside the franchise and actually become a Ghostbuster with the launch of Ghostbusters: Rise of the Ghost Lord from developer nDreams and publisher Sony Pictures Virtual Reality (SPVR). Check out our interview with Sony Pictures Entertainment Senior Vice President of Virtual Reality Jake Zim to learn more."
/t5/Announcements/Pre-Order-Arizona-Sunshine-2-Deluxe-Edition-to-Save-10-and/ba-p/1098018,"For a limited time, you can pre-order Arizona Sunshine 2 Deluxe Edition to save 10% off the purchase price and unlock exclusive cosmetics: the Biker Bark Vest, Ducky Charm, and Worker Watch. Click here for all the details."
/t5/Announcements/Nothing-But-Net-The-NBA-Returns-to-Xtadium-amp-Meta-Horizon/ba-p/1097145,Get ready to go courtside from the comfort of home. The NBA is back with 52 immersive games on Meta Quest. Visit the blog for details.
/t5/Announcements/Supernatural-Introduces-Subscription-Bundles-with-Meta-Quest-2-3/ba-p/1096589,"It’s easier than ever for people to get started on your own fitness journey: Starting today, any new purchase of Meta Quest 2 or 3 from shop.getsupernatural.com in the US and Canada qualifies you for a 12-month subscription to Supernatural at the new low rate of $49.99 USD. Check out the blog post for details."
/t5/Announcements/Meta-Avatars-Update-The-Devil-s-in-the-Details/ba-p/1096585,"Whether you’re in your Barbiecore era, channeling your inner mermaid, or taking a page out of goth icon Wednesday Addams’s playbook, Halloween is the perfect time to express yourself, reinvent your image, or take a fabulous new ’fit out for a spin. And Meta Avatars are here to help you celebrate spooky season in style. Read about the latest update on the blog ."
